brand,categories,colorway,deadstock_sold,gender,style_id,thumbnail_url,url
Jordan,"['Air Jordan', 'Nine']",White/Metallic Gold,14,men,410917-101,"https://stockx.imgix.net/Air-Jordan-9-Retro-Premio-Bin-23.jpg?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256",jordan-9-retro-premio-bin-23
Jordan,"['Air Jordan', 'Other']",Sail/Infrared 23-Black,13,men,921203-104,"https://stockx.imgix.net/Air-Jordan-Super-Fly-2017-Sail-Infrared-23.png?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256",air-jordan-super-fly-2017-sail-infrared-23
Jordan,"['Air Jordan', 'Other']",Cool Grey/Cool Grey-White-Metallic Gold,12,men,AA1294-004,"https://stockx.imgix.net/Air-Jordan-Generation-23-Cool-Grey.png?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1543300699",air-jordan-generation-23-cool-grey
Jordan,"['Air Jordan', 'Two']",Cinder/Black,9,men,398277-201,"https://stockx.imgix.net/Air-Jordan-2-Retro-Premio-Bin-23.jpg?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256",jordan-2-retro-premio-bin-23
Jordan,"['Air Jordan', 'Twenty-Three']",Black/Varsity Red,9,men,318474-061,"https://stockx.imgix.net/Air-Jordan-23-Finale.jpg?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256",jordan-23-finale
Jordan,"['Air Jordan', 'Twenty-Three']",White/Titanium-University Blue,9,men,318474-151,"https://stockx.imgix.net/Air-Jordan-23-Titanium.jpg?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256",jordan-23-titanium
Jordan,"['Air Jordan', 'One']",White/Infrared 23,5,men,667399-123,"https://stockx.imgix.net/Air-Jordan-1-Mid-White-Infrared-23.png?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256",air-jordan-1-mid-white-infrared-23
Jordan,"['Air Jordan', 'Other']",Black/Italy Blue-University Red,4,men,AA7201-054,"https://stockx.imgix.net/Air-Jordan-Formula-23-Low-Quai54.png?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256",air-jordan-formula-23-low-quai54
Jordan,"['Air Jordan', 'Other']",Black/Black-Chrome,4,men,AA1294-010,"https://stockx.imgix.net/Air-Jordan-Generation-23-Black-Black-Chrome.jpg?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256",air-jordan-generation-23-black-black-chrome
Jordan,"['Air Jordan', 'Twenty-Three']",Black/Dark CharcoalÐSilver,4,men,323405-071,"https://stockx.imgix.net/Air-Jordan-23-Low-Charcoal.png?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256",air-jordan-23-low-charcoal
Jordan,"['Air Jordan', 'Other']",Black/Black-Orange Peel-Sail,4,men,AH8109-008,"https://stockx.imgix.net/Air-Jordan-Jumpman-Quick-23-Black-Orange-Peel.png?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256",air-jordan-jumpman-quick-23-black-orange-peel
Jordan,"['Air Jordan', 'Twenty-Three']",White/Midnight Navy-Silver,3,men,323405-141,"https://stockx.imgix.net/Air-Jordan-23-Low-White-Midnight-Navy.jpg?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256",jordan-23-low-white-navy
Jordan,"['Air Jordan', 'Thirteen']",Rflct Slv/Infrrd 23/Black,3,child,696299-023,"https://stockx.imgix.net/Air-Jordan-13-Retro-Infrared-23-GS-v2.jpg?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1551217694",jordan-13-retro-infrared-23-gs
Jordan,"['Air Jordan', 'Other']",Black/Black-Anthracite,2,men,AH8109-001,"https://stockx.imgix.net/Air-Jordan-Jumpman-Quick-23-Triple-Black.png?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256",air-jordan-jumpman-quick-23-triple-black
Jordan,"['Air Jordan', 'Other']",Infrared 23/White-Black,2,men,715572-603,"https://stockx.imgix.net/Air-Jordan-Flight-Runner-2-Infrared-23-White-Black.jpg?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256",air-jordan-flight-runner-2-infrared-23-white-black
Nike,"['Foamposite', 'Pro']",Sequoia/Black-Team Orange,1337,men,624041-304,"https://stockx.imgix.net/Nike-Air-Foamposite-Pro-Sequoia.png?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256",nike-air-air-foamposite-pro-sequoia
Nike,"['Foamposite', 'Pro']",Vast Grey/Black-Vast Grey,1816,men,AO0817-001,"https://stockx.imgix.net/Nike-Air-Foamposite-Pro-All-Star-2018-Product.jpg?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256",nike-air-foamposite-pro-all-star-2018
Nike,"['Foamposite', 'Pro']",Black/Metallic Gold-Black,1172,men,624041-009,"https://stockx.imgix.net/Nike-Air-Foamposite-Pro-Black-Metallic-Gold-Product.jpg?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1546587172",nike-air-foamposite-pro-black-metallic-gold
Nike,"['Foamposite', 'Pro']",Metallic Gold/Black-Black-White,466,men,624041-701,"https://stockx.imgix.net/Nike-Air-Foamposite-Pro-Metallic-Gold-Product.jpg?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1546587187",nike-air-foamposite-pro-metallic-gold
Nike,"['Foamposite', 'Pro']",Pure Platinum/Pure Platinum-Wolf Grey-Bright Crimson,387,men,616750-003,"https://stockx.imgix.net/Air-Foamposite-Pro-Pure-Platinum.jpg?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256",foamposite-pro-pure-platinum
Nike,"['Foamposite', 'Pro']",University Red/Black,348,men,624041-604,"https://stockx.imgix.net/Air-Foamposite-Pro-University-Red-Product.jpg?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256",foamposite-pro-university-red
Nike,"['Foamposite', 'Pro']",Black/White-Black,274,men,624041-006,"https://stockx.imgix.net/Air-Foamposite-Pro-Dr-Doom-2016.png?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256",air-foamposite-pro-dr-doom-2016
Nike,"['Foamposite', 'Pro']",Gym Red/Gym Red-Black,253,men,624041-603,"https://stockx.imgix.net/Air-Foamposite-Pro-Red-October-Product.jpg?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1546583041",foamposite-pro-red-october
Nike,"['Foamposite', 'Pro']",Hyper Cobalt/Black,162,men,624041-403,"https://stockx.imgix.net/Air-Foamposite-Pro-Hyper-Cobalt-Product.jpg?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256",air-foamposite-pro-hyper-cobalt
Nike,"['Foamposite', 'Pro']",Black/Gym Green,81,men,624041-302,"https://stockx.imgix.net/Air-Foamposite-Pro-Gym-Green-Product.jpg?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1549049965",foamposite-pro-gym-green
Nike,"['Foamposite', 'Pro']",Metallic Silver/Metallic Silver-Black,307,men,616750-004,"https://stockx.imgix.net/Nike-Air-Foamposite-Pro-Silver-Surfer.png?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256",nike-air-foamposite-pro-silver-surfer
Nike,"['Air Force', 'One']",White/White-White,208,men,AJ3664-100,"https://stockx.imgix.net/Nike-Air-Force-1-Foamposite-Pro-Cup-Triple-White.png?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256",nike-air-force-1-air-foamposite-pro-cup-triple-white
Nike,"['Foamposite', 'Pro']",Dark Grey Heather/Black-Black,188,men,624041-007,"https://stockx.imgix.net/Air-Foamposite-Pro-Wool-Fleece-Product.jpg?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256",nike-air-air-foamposite-pro-wool-fleece
Nike,"['Foamposite', 'Pro']",Fire/Black,187,men,616750-600,"https://stockx.imgix.net/Air-Foamposite-Pro-Area-72-Asteroid.jpg?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256",foamposite-pro-area-72-asteroid
Nike,"['Foamposite', 'Pro']",White/White-Gym Red-Gorge Green,130,men,624041-102,"https://stockx.imgix.net/Air-Foamposite-Pro-White-Gucci.jpg?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256",foamposite-pro-white-gucci
Nike,"['Foamposite', 'Pro']",Volt/Volt-Black,107,men,624041-700,"https://stockx.imgix.net/Foamposite-Pro-Volt-Product.jpg?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1548139545",foamposite-pro-volt
Nike,"['Foamposite', 'Pro']",Island Green/Metallic Platinum-Island Green,395,men,624041-303,"https://stockx.imgix.net/Nike-Air-Foamposite-Pro-Island-Green-Product.jpg?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1549856585",nike-air-foamposite-pro-island-green
Nike,"['Air Force', 'One']",Coral Stardust/Black,243,men,AJ3664-600,"https://stockx.imgix.net/Nike-Air-Force-1-Air-Foamposite-Pro-Cup-Coral-Stardust-Product.jpg?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1548445531",nike-air-force-1-air-foamposite-pro-cup-coral-stardust
Nike,"['Foamposite', 'Pro']",Black/Gorge Green-Metallic Gold-Gym Red,172,men,624041-004,"https://stockx.imgix.net/Air-Foamposite-Pro-Gucci.jpg?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256",foamposite-pro-gucci
Nike,"['Foamposite', 'Pro']",Metallic Silver/Black-Bright Crimson,94,men,624041-016,"https://stockx.imgix.net/Air-Foamposite-Pro-Bright-Crimson-Product.jpg?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256",foamposite-pro-bright-crimson
Nike,"['Foamposite', 'Pro']",Black/Metallic Gold-Black,90,child,644792-010,"https://stockx.imgix.net/Nike-Air-Foamposite-Pro-Black-Metallic-Gold-GS.png?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1542090738",nike-air-foamposite-pro-black-metallic-gold-gs
Nike,"['Foamposite', 'Pro']",Dark Obsidian/Dark Obsidian-Blue Aquamarine,81,men,624041-402,"https://stockx.imgix.net/Air-Foamposite-Pro-Dark-Obsidian.jpg?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256",foamposite-pro-dark-obsidian
Nike,"['Foamposite', 'Pro']",Sequoia/Black-Team Orange,73,child,644792-300,"https://stockx.imgix.net/Nike-Air-Foamposite-Pro-Sequoia-GS.png?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256",nike-air-air-foamposite-pro-sequoia-gs
Nike,"['Foamposite', 'Pro']",Pearl/White-Black True Red,41,men,624041-206,"https://stockx.imgix.net/Air-Foamposite-Pro-Pearl-2010-Product.jpg?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1549854972",foamposite-pro-pearl
Nike,"['Foamposite', 'Pro']",White/White-Gym Red-Gorge Green,5,child,644792-100,"https://stockx.imgix.net/Air-Foamposite-Pro-White-Gucci-GS.jpg?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256",air-foamposite-pro-white-gucci-gs
Nike,"['Foamposite', 'Pro']",Forest/Black,151,men,587547-300,"https://stockx.imgix.net/Air-Foamposite-Pro-Army-Camo-Product.jpg?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256",foamposite-pro-army-camo
Nike,"['Foamposite', 'Pro']",Vivid Blue/Black-Light Crimson,117,men,616750-400,"https://stockx.imgix.net/Air-Foamposite-Pro-Spiderman.jpg?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256",foamposite-pro-spiderman
Nike,"['Foamposite', 'Pro']",Vachetta Tan/Vachetta Tan-Sail,99,men,920377-200,"https://stockx.imgix.net/Nike-Air-Foamposite-Pro-Vachetta-Tan.png?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256",nike-air-foamposite-pro-vachetta-tan
Nike,"['Foamposite', 'Pro']",Metallic Gold/Black-Black-White,80,child,644792-701,"https://stockx.imgix.net/Nike-Air-Foamposite-Pro-Metallic-Gold-GS-Product.jpg?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1544833584",nike-air-foamposite-pro-metallic-gold-gs
Nike,"['Foamposite', 'Pro']",Wolf Grey/Black-Hyper Pink,59,men,616750-002,"https://stockx.imgix.net/Air-Foamposite-Pro-Elephant-Print.jpg?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256",foamposite-pro-elephant-print
Nike,"['Foamposite', 'Pro']",Pine Green/Black,41,men,624041-301,"https://stockx.imgix.net/Air-Foamposite-Pro-Pine-Green.jpg?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256",foamposite-pro-pine-green
Nike,"['Air Force', 'One']",Gym Red/Black,40,men,AJ3664-601,"https://stockx.imgix.net/Nike-Air-Force-1-Air-Foamposite-Pro-Cup-Gym-Red-Black.png?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256",nike-air-force-1-air-foamposite-pro-cup-gym-red-black
Nike,"['Foamposite', 'Pro']",Black/Laser Crimson,38,child,644792-001,"https://stockx.imgix.net/Air-Foamposite-Pro-Yeezy-GS.png?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256",air-foamposite-pro-yeezy-gs
Nike,"['Foamposite', 'Pro']",Retro/Black-White,30,men,624041-410,"https://stockx.imgix.net/Air-Foamposite-Pro-Electric-Blue.jpg?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256",foamposite-pro-electric-blue
Nike,"['Foamposite', 'Pro']",Electric Green/Black-White,24,men,624041-300,"https://stockx.imgix.net/Air-Foamposite-Pro-Electic-Green.jpg?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256",foamposite-pro-electric-green
Nike,"['Foamposite', 'Pro']",Black/Metallic Gold-Black,22,preschool,843755-010,"https://stockx.imgix.net/Nike-Air-Foamposite-Pro-Black-Metallic-Gold-PS.png?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1542090738",nike-air-foamposite-pro-black-metallic-gold-ps
Nike,"['Foamposite', 'Pro']",Racer Blue/Total Crimson-Green Streak-Wolf Grey,16,child,644792-403,"https://stockx.imgix.net/Nike-Air-Foamposite-Pro-Nerf-GS.png?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256",nike-air-foamposite-pro-nerf-gs
Nike,"['Foamposite', 'Pro']",Black/White-Black,15,child,644792-006,"https://stockx.imgix.net/Air-Foamposite-Pro-Dr-Doom-2016-GS.png?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256",air-foamposite-pro-dr-doom-2016-gs
Nike,"['Foamposite', 'Pro']",Black/Metallic Gold-Black,14,toddler,843769-010,"https://stockx.imgix.net/Nike-Air-Foamposite-Pro-Black-Metallic-Gold-TD.png?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1542090738",nike-air-foamposite-pro-black-metallic-gold-td
Nike,"['Foamposite', 'Pro']",Pure Platinum/Pure Platinum-Wolf Grey-Bright Crimson,13,child,644792-005,"https://stockx.imgix.net/Air-Foamposite-Pro-Pure-Platinum-GS.jpg?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256",foamposite-pro-pure-platinum-gs
Nike,"['Foamposite', 'Pro']",Gym Blue/White-Cone-Neptune Green,10,child,644792-404,"https://stockx.imgix.net/Nike-Air-Air-Foamposite-Pro-Gym-Blue-GS.png?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256",nike-air-air-foamposite-pro-gym-blue-gs
Nike,"['Foamposite', 'Pro']",Gym Red/Gym Red-Black,10,child,644792-601,"https://stockx.imgix.net/Air-Foamposite-Pro-Red-October-GS.jpg?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256",foamposite-pro-red-october-gs
Nike,"['Foamposite', 'Pro']",Gym Blue/White-Cone-Neptune Green,7,preschool,843755-404,"https://stockx.imgix.net/Nike-Air-Foamposite-Pro-Gym-Blue-PS.png?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256",nike-air-air-foamposite-pro-gym-blue-ps
Nike,"['Foamposite', 'Pro']",Sequoia/Black-Team Orange,6,preschool,843755-300,"https://stockx.imgix.net/Nike-Air-Foamposite-Pro-Sequoia-PS.png?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256",nike-air-air-foamposite-pro-sequoia-ps
Nike,"['Foamposite', 'Pro']",Metallic Silver/Black,5,men,624041-002,"https://stockx.imgix.net/Foamposite-Pro-Metallic-Silver-Product.jpg?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1549053407",foamposite-pro-metallic-silver
Nike,"['Foamposite', 'Pro']",Island Green/Metallic Platinum-Black,4,child,644792-303,"https://stockx.imgix.net/Nike-Air-Air-Foamposite-Pro-Island-Green-GS.png?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1540948669",nike-air-air-foamposite-pro-island-green-gs
Nike,"['Foamposite', 'Pro']",Gym Blue/White-Cone-Neptune Green,4,toddler,843769-404,"https://stockx.imgix.net/Nike-Air-Foamposite-Pro-Gym-Blue-TD.png?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256",nike-air-air-foamposite-pro-gym-blue-td
Nike,"['Air Force', 'One']",Pewter/Pewter,3,men,532461-001,"https://stockx.imgix.net/Nike-Air-Force-1-Foamposite-Pro-Low-Pewter.png?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256",nike-air-force-1-foamposite-pro-low-pewter
Nike,"['Foamposite', 'One']",Blue/Black,823,men,BV8161-400,"https://stockx.imgix.net/Nike-Air-Foamposite-One-Memphis-Tigers.png?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1551933026",nike-air-foamposite-one-memphis-tigers
Nike,"['Foamposite', 'One']",Obsidian/Black-University Red,1037,men,314996-404,"https://stockx.imgix.net/Nike-Air-Foamposite-One-Denim-Product.jpg?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1544833570",nike-air-foamposite-one-denim
Nike,"['Foamposite', 'One']",Black/Black-White,1086,men,314996-012,"https://stockx.imgix.net/Nike-Air-Foamposite-One-Floral-Product.jpg?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1550692146",nike-air-foamposite-one-floral
Nike,"['Foamposite', 'One']",Black/Varsity Purple-Varsity Purple,976,men,314996-008,"https://stockx.imgix.net/Nike-Air-Foamposite-One-Eggplant-2017-Product.jpg?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1549068330",nike-air-foamposite-one-eggplant-2017
Nike,"['Foamposite', 'One']",Dark Neon Royal/Black-White,607,men,895320-500,"https://stockx.imgix.net/Air-Foamposite-One-Royal-Blue-20th-Anniversary-Product.jpg?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1548139163",air-foamposite-one-royal-blue-20th-anniversary
Nike,"['Foamposite', 'One']",Challenge Red/Black,676,men,641745-600,"https://stockx.imgix.net/Nike-Air-Air-Foamposite-One-Doernbecher-15th-Anniversary-1.png?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1550761079",nike-air-air-foamposite-one-doernbecher-15th-anniversary
Nike,"['Foamposite', 'One']",Particle Beige/Particle Beige-White,575,women,AA3963-200,"https://stockx.imgix.net/Nike-Air-Foamposite-One-Particle-Beige-W-Product.jpg?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1546587153",nike-air-foamposite-one-particle-beige-w
Nike,"['Foamposite', 'One']",Black/Aurora Green-Black-Aurora Green,1505,men,575420-009,"https://stockx.imgix.net/Nike-Air-Foamposite-One-Abalone-Product.jpg?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256",nike-air-air-foamposite-one-abalone
Nike,"['Foamposite', 'One']",Habanero Red/Habanero Red-Black,822,men,314996-603,"https://stockx.imgix.net/Nike-Air-Foamposite-One-Habanero-Red-Product.jpg?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1546587142",nike-air-foamposite-one-habanero-red
Nike,"['Air Force', 'One']",Black/Black-Black,1177,men,AH6771-001,"https://stockx.imgix.net/Nike-Air-Force-1-Air-Foamposite-Cup-Triple-Black-Product.jpg?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256",nike-air-force-1-air-foamposite-cup-triple-black
Nike,"['Foamposite', 'One']",White/Chrome-Blue Tint,801,women,AA3963-100,"https://stockx.imgix.net/Nike-Air-Foamposite-One-Chrome-White-W-Product.jpg?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1546587101",nike-air-foamposite-one-chrome-white-w
Nike,"['Foamposite', 'One']",Obsidian/University Red-Metallic Gold-White,308,men,575420-400,"https://stockx.imgix.net/Air-Foamposite-One-Olympic.jpg?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256",foamposite-one-olympic
Nike,"['Foamposite', 'One']",Rust Pink/White-Black,1352,men,314996-602,"https://stockx.imgix.net/Nike-Air-Foamposite-One-Elemental-Rose-Product.jpg?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256",nike-air-foamposite-one-elemental-rose
Nike,"['Foamposite', 'One']",Electro Purple/Total Orange-Black,115,men,314996-501,"https://stockx.imgix.net/Air-Foamposite-One-Phoenix-Suns.jpg?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256",foamposite-one-phoenix-suns
Nike,"['Foamposite', 'One']",Team Orange/Dark Grey-Black,1006,men,AR3771-800,"https://stockx.imgix.net/Nike-Air-Foamposite-One-Nebula-Alternate-Galaxy-Product.jpg?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256",nike-air-foamposite-alternate-galaxy
Nike,"['Foamposite', 'One']",Summit White/Summit White-Oil Grey,592,women,AA3963-101,"https://stockx.imgix.net/Nike-Air-Air-Foamposite-One-Marble-W-Product.jpg?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1546679480",nike-air-air-foamposite-one-marble-w
Nike,"['Foamposite', 'One']",Metallic Copper/Metallic Copper-Black,565,men,314996-007,"https://stockx.imgix.net/Air-Foamposite-One-Copper-2017-Product.jpg?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256",nike-air-foamposite-one-copper-2017
Nike,"['Foamposite', 'One']",Atomic Red/Atomic Red,135,men,575420-600,"https://stockx.imgix.net/Air-Foamposite-One-Thermal-Map.jpg?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256",foamposite-one-thermal-map
Jordan,"['Air Jordan', 'One']",Pink Foam/Black-White,1345,child,555112-601,"https://stockx.imgix.net/Air-Jordan-1-Mid-Pink-Foam-GS-Product.jpg?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1549053038",air-jordan-1-mid-pink-foam-gs
Nike,"['Air Force', 'One']",Light Carbon/Light Carbon-Black,844,men,AH6771-002,"https://stockx.imgix.net/Nike-Air-Force-1-Air-Foamposite-Cup-Light-Carbon-Product.jpg?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256",nike-air-force-1-air-foamposite-cup-light-carbon
Nike,"['Foamposite', 'One']",Midnight Navy/Midnight Navy-Gum Light Brown-White,420,men,314996-405,"https://stockx.imgix.net/Nike-Air-Foamposite-One-Navy-Gum-1.jpg?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1551476328",nike-air-foamposite-one-navy-gum
Nike,"['Foamposite', 'One']",Dark Emerald/Challenge Red-Black,269,men,575420-300,"https://stockx.imgix.net/Air-Foamposite-One-Gone-Fishing.jpg?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256",foamposite-one-gone-fishing
Nike,"['Foamposite', 'One']",Legion Green/Black-Black,439,men,314996-301,"https://stockx.imgix.net/Nike-Air-Foamposite-One-Legion-Green-Product.jpg?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256",nike-air-foamposite-one-legion-green
